"Date","Price","Open","High","Low","Vol.","Change %"
"09/15/2019","7.510","7.490","7.540","7.490","263.58K","0.00%"
"09/12/2019","7.510","7.600","7.600","7.460","1.09M","-1.31%"
"09/11/2019","7.610","7.650","7.680","7.580","794.04K","-1.30%"
"09/10/2019","7.710","7.760","7.810","7.630","2.27M","-0.64%"
"09/09/2019","7.760","7.700","7.870","7.610","10.79M","-2.02%"
"09/08/2019","7.920","7.780","8.040","7.680","1.68M","0.76%"
"09/05/2019","7.860","7.620","8.160","7.620","4.74M","5.08%"
"09/04/2019","7.480","7.540","7.540","7.400","1.54M","-1.84%"
"09/03/2019","7.620","7.610","7.680","7.480","366.41K","0.00%"
"09/02/2019","7.620","7.460","7.710","7.460","925.61K","1.60%"
"09/01/2019","7.500","7.500","7.540","7.370","370.55K","0.00%"
"08/29/2019","7.500","7.500","7.560","7.500","3.11M","0.54%"
"08/28/2019","7.460","7.500","7.520","7.330","345.32K","-0.67%"
"08/27/2019","7.510","7.540","7.540","7.460","397.01K","-0.40%"
"08/26/2019","7.540","7.350","7.610","7.330","865.18K","0.67%"
"08/25/2019","7.490","7.600","7.600","7.330","63.42K","-0.40%"
"08/22/2019","7.520","7.540","7.590","7.430","173.45K","0.27%"
"08/21/2019","7.500","7.540","7.610","7.460","851.44K","2.18%"
"08/20/2019","7.340","7.240","7.650","7.220","1.93M","0.69%"
"08/19/2019","7.290","7.320","7.320","7.240","119.51K","-1.22%"
"08/18/2019","7.380","7.340","7.540","7.280","2.34M","-0.54%"
"08/15/2019","7.420","7.490","7.490","7.340","185.42K","-2.11%"
"08/14/2019","7.580","7.410","7.680","7.410","1.82M","-0.92%"
"08/08/2019","7.650","7.680","7.680","7.360","2.79M","-0.39%"
"08/07/2019","7.680","7.680","7.720","7.510","1.28M","-0.78%"
"08/06/2019","7.740","7.680","7.790","7.500","375.22K","3.34%"
"08/05/2019","7.490","7.390","7.540","7.390","3.20M","1.08%"
"08/04/2019","7.410","7.560","7.560","7.320","67.10K","-1.98%"
"08/01/2019","7.560","7.500","7.570","7.500","180.05K","0.80%"
"07/31/2019","7.500","7.460","7.540","7.430","304.87K","-0.53%"
"07/30/2019","7.540","7.620","7.650","7.240","1.63M","-1.82%"
"07/29/2019","7.680","7.610","7.680","7.610","224.20K","-1.03%"
"07/28/2019","7.760","7.730","7.830","7.680","368.42K","0.26%"
"07/25/2019","7.740","7.480","7.900","7.400","1.63M","5.88%"
"07/24/2019","7.310","7.060","7.350","7.060","1.43M","6.10%"
"07/22/2019","6.890","6.880","7.000","6.880","1.48M","1.17%"
"07/21/2019","6.810","6.950","6.950","6.740","2.79M","0.00%"
"07/18/2019","6.810","6.810","6.840","6.810","26.58K","0.00%"
"07/17/2019","6.810","6.880","6.910","6.730","396.38K","0.15%"
"07/16/2019","6.800","6.590","6.910","6.590","3.71M","0.74%"
"07/15/2019","6.750","6.590","7.320","6.520","673.73K","-5.59%"
