"Date","Price","Open","High","Low","Vol.","Change %"
"01/31/2023","35.00","35.28","35.49","34.80","323.79K","0.11%"
"01/30/2023","34.96","35.30","35.90","34.70","190.13K","0.23%"
"01/29/2023","34.88","34.96","35.30","34.50","113.76K","-0.34%"
"01/25/2023","35.00","34.30","35.37","34.30","840.00K","2.55%"
"01/24/2023","34.13","34.65","34.65","34.01","330.64K","-1.64%"
"01/23/2023","34.70","35.55","35.55","33.91","2.24M","-1.39%"
"01/22/2023","35.19","35.36","35.50","34.71","145.76K","0.51%"
"01/19/2023","35.01","35.90","35.90","35.00","424.60K","-1.52%"
"01/18/2023","35.55","35.66","35.95","34.57","399.70K","-0.31%"
"01/17/2023","35.66","35.90","36.30","35.50","351.54K","-0.94%"
"01/16/2023","36.00","35.82","36.20","35.65","185.85K","0.14%"
"01/15/2023","35.95","35.88","36.10","35.81","193.70K","0.50%"
"01/12/2023","35.77","36.50","36.80","35.45","340.59K","-2.00%"
"01/11/2023","36.50","34.25","36.60","34.05","1.01M","6.57%"
"01/10/2023","34.25","34.95","35.20","33.55","262.64K","-1.61%"
"01/09/2023","34.81","35.00","35.74","34.01","459.71K","-0.54%"
"01/05/2023","35.00","35.01","36.00","34.40","2.58M","0.00%"
"01/04/2023","35.00","32.80","35.00","31.80","4.07M","6.81%"
"01/03/2023","32.77","32.71","33.00","32.20","802.39K","0.52%"
"01/02/2023","32.60","32.49","32.64","31.61","519.11K","3.43%"
"12/29/2022","31.52","31.70","32.65","31.25","270.25K","-0.06%"
"12/28/2022","31.54","31.50","32.41","31.21","163.42K","0.13%"
"12/27/2022","31.50","31.48","32.21","31.12","583.72K","1.29%"
"12/26/2022","31.10","31.00","31.70","30.70","87.08K","1.63%"
"12/25/2022","30.60","31.73","32.00","30.55","184.13K","-3.56%"
"12/22/2022","31.73","31.00","32.50","30.55","1.47M","4.03%"
"12/21/2022","30.50","31.48","31.48","30.02","615.62K","-0.72%"
"12/20/2022","30.72","31.78","32.70","30.00","589.42K","-3.31%"
"12/19/2022","31.77","33.35","34.25","31.40","1.33M","-4.62%"
"12/18/2022","33.31","34.50","34.50","33.03","127.11K","-2.03%"
"12/15/2022","34.00","36.40","36.60","34.00","631.53K","-5.53%"
"12/14/2022","35.99","36.00","37.00","35.51","2.61M","1.10%"
"12/13/2022","35.60","35.00","36.00","34.71","552.55K","1.71%"
"12/12/2022","35.00","34.00","35.40","34.00","277.72K","2.88%"
"12/11/2022","34.02","35.49","35.68","34.02","209.61K","-2.80%"
"12/08/2022","35.00","34.59","35.49","34.50","712.63K","1.19%"
"12/07/2022","34.59","35.96","36.00","33.25","1.42M","-2.37%"
"12/06/2022","35.43","35.28","35.93","34.60","175.33K","0.43%"
"12/05/2022","35.28","34.80","35.76","34.35","94.14K","2.41%"
"12/04/2022","34.45","34.49","34.98","33.70","115.46K","2.62%"
"12/01/2022","33.57","31.00","36.60","30.25","754.60K","10.07%"
"11/30/2022","30.50","29.60","30.99","29.60","641.77K","2.42%"
"11/29/2022","29.78","29.70","29.85","29.50","671.09K","1.40%"
"11/28/2022","29.37","29.90","30.15","29.30","1.56M","-1.11%"
"11/27/2022","29.70","29.80","29.89","29.10","85.01K","1.96%"
"11/24/2022","29.13","29.50","29.90","29.00","98.92K","-1.25%"
"11/23/2022","29.50","29.30","29.65","29.12","228.74K","0.51%"
"11/22/2022","29.35","29.00","29.39","29.00","577.77K","0.03%"
"11/21/2022","29.34","29.48","29.48","28.67","236.26K","0.62%"
